ID,read,Genome,symbiodinium_species,#Reads_processed,#Unmapped,%Unmapped,#One_hit_one_genome,%One_hit_one_genome,#Multiple_hits_one_genome,%Multiple_hits_one_genome,#One_hit_multiple_genomes,%One_hit_multiple_genomes,Multiple_hits_multiple_genomes,%Multiple_hits_multiple_genomes
Ac_PA_SR9,r1,Bacteria_24k,NA,53041259,52768190,99.49,6679,0.01,13089,0.02,20486,0.04,232815,0.44
Ac_PA_SR9,r1,Protists_1k,NA,53041259,52079710,98.19,50257,0.09,52838,0.1,153071,0.29,705383,1.33
Ac_PA_SR9,r1,Viruses,NA,53041259,52813673,99.57,571,0,661,0,25864,0.05,200490,0.38
Ac_PA_SR9,r1,Fungi_RefSeq_release,NA,53041259,52627335,99.22,9961,0.02,2588,0,53319,0.1,348056,0.66
Ac_PA_SR9,r1,Bird,NA,53041259,52726136,99.4,2878,0.01,274,0,37533,0.07,274438,0.52
Ac_PA_SR9,r1,Plant,NA,53041259,52770748,99.49,1521,0,223,0,24610,0.05,244157,0.46
Ac_PA_SR9,r1,Symbiodinium,NA,53041259,52300921,98.61,210,0,21,0,166003,0.31,574104,1.08
Ac_PA_SR9,r1,GCA_001939145.1,Symbiodinium microadriaticum,53041259,52653896,99.27,202,0,118,0,67478,0.13,319565,0.6
Ac_PA_SR9,r1,GCA_003297005.1,Symbiodinium sp. clade A Y106,53041259,52432339,98.85,425,0,14,0,225776,0.43,382705,0.72
Ac_PA_SR9,r1,GCA_003297045.1,Symbiodinium sp. clade C Y103,53041259,52724592,99.4,357,0,23,0,40719,0.08,275568,0.52
Ac_PA_SR9,r1,GCA_009767595.1,Symbiodinium kawagutii,53041259,52719579,99.39,378,0,38,0,46153,0.09,275111,0.52
Ac_PA_SR9,r1,GCA_018327485.1,Symbiodinium microadriaticum,53041259,52670999,99.31,373,0,23,0,65607,0.12,304257,0.57
Ac_PA_SR9,r1,GCA_905221605.1,Symbiodinium natans,53041259,52693991,99.34,320,0,16,0,41563,0.08,305369,0.58
Ac_PA_SR9,r1,GCA_905221615.1,Symbiodinium sp. CCMP2592,53041259,52606256,99.18,339,0,30,0,96057,0.18,338577,0.64
Ac_PA_SR9,r1,GCA_905221625.1,Symbiodinium sp. KB8,53041259,52628977,99.23,174,0,12,0,96557,0.18,315539,0.59
Ac_PA_SR9,r1,GCA_905221635.1,Symbiodinium sp. CCMP2456,53041259,52640858,99.24,301,0,25,0,94869,0.18,305206,0.58
Ac_PA_SR9,r1,GCA_905231905.1,Symbiodinium pilosum,53041259,52766460,99.48,193,0,13,0,67449,0.13,207144,0.39
Ac_PA_SR9,r1,GCA_905231915.1,Symbiodinium necroappetens,53041259,52654875,99.27,311,0,6,0,96809,0.18,289258,0.55
Ac_PA_SR9,r1,GCA_905231925.1,Symbiodinium microadriaticum,53041259,52618155,99.21,221,0,11,0,113545,0.21,309327,0.58
Ac_PA_SR9,r1,GCA_000507305.1,Breviolum minutum Mf 1.05b.01,53041259,52736464,99.43,462,0,35,0,31331,0.06,272967,0.51
Ac_PA_SR9,r1,All_Fish,NA,53041259,52501054,98.99,39563,0.07,23684,0.04,52115,0.1,424843,0.8
Ac_PA_SR9,r2,Human,NA,53041259,52684222,99.33,6835,0.01,1543,0,39963,0.08,308696,0.58
Ac_PA_SR9,r2,Ecoli,NA,53041259,53040871,100,0,0,0,0,247,0,141,0
Ac_PA_SR9,r2,PhiX,NA,53041259,53041259,100,0,0,0,0,0,0,0,0
Ac_PA_SR9,r2,Contamnts_Adaptrs,NA,53041259,53041259,100,0,0,0,0,0,0,0,0
Ac_PA_SR9,r2,Vectors,NA,53041259,53023668,99.97,10,0,0,0,1309,0,16272,0.03
Ac_PA_SR9,r2,Bacteria_24k,NA,53041259,52784722,99.52,6792,0.01,13132,0.02,19482,0.04,217131,0.41
Ac_PA_SR9,r2,Protists_1k,NA,53041259,52105500,98.24,48803,0.09,52285,0.1,153239,0.29,681432,1.28
Ac_PA_SR9,r2,Viruses,NA,53041259,52829077,99.6,594,0,678,0,24685,0.05,186225,0.35
Ac_PA_SR9,r2,Fungi_RefSeq_release,NA,53041259,52650331,99.26,9458,0.02,2575,0,51611,0.1,327284,0.62
Ac_PA_SR9,r2,Bird,NA,53041259,52746438,99.45,2649,0,268,0,35686,0.07,256218,0.48
Ac_PA_SR9,r2,Plant,NA,53041259,52789687,99.53,1450,0,193,0,23478,0.04,226451,0.43
Ac_PA_SR9,r2,Symbiodinium,NA,53041259,52323366,98.65,195,0,15,0,165290,0.31,552393,1.04
Ac_PA_SR9,r2,GCA_001939145.1,Symbiodinium microadriaticum,53041259,52673488,99.31,208,0,108,0,66257,0.12,301198,0.57
Ac_PA_SR9,r2,GCA_003297005.1,Symbiodinium sp. clade A Y106,53041259,52450344,98.89,387,0,17,0,225349,0.42,365162,0.69
Ac_PA_SR9,r2,GCA_003297045.1,Symbiodinium sp. clade C Y103,53041259,52742753,99.44,325,0,13,0,39371,0.07,258797,0.49
Ac_PA_SR9,r2,GCA_009767595.1,Symbiodinium kawagutii,53041259,52737446,99.43,424,0,29,0,44849,0.08,258511,0.49
Ac_PA_SR9,r2,GCA_018327485.1,Symbiodinium microadriaticum,53041259,52689751,99.34,360,0,15,0,64082,0.12,287051,0.54
Ac_PA_SR9,r2,GCA_905221605.1,Symbiodinium natans,53041259,52713321,99.38,268,0,32,0,39893,0.08,287745,0.54
Ac_PA_SR9,r2,GCA_905221615.1,Symbiodinium sp. CCMP2592,53041259,52627016,99.22,338,0,34,0,93717,0.18,320154,0.6
Ac_PA_SR9,r2,GCA_905221625.1,Symbiodinium sp. KB8,53041259,52648272,99.26,152,0,5,0,95433,0.18,297397,0.56
Ac_PA_SR9,r2,GCA_905221635.1,Symbiodinium sp. CCMP2456,53041259,52660281,99.28,285,0,20,0,92940,0.18,287733,0.54
Ac_PA_SR9,r2,GCA_905231905.1,Symbiodinium pilosum,53041259,52780880,99.51,198,0,8,0,65917,0.12,194256,0.37
Ac_PA_SR9,r2,GCA_905231915.1,Symbiodinium necroappetens,53041259,52672450,99.31,288,0,10,0,95468,0.18,273043,0.51
Ac_PA_SR9,r2,GCA_905231925.1,Symbiodinium microadriaticum,53041259,52637847,99.24,195,0,12,0,111606,0.21,291599,0.55
Ac_PA_SR9,r2,GCA_000507305.1,Breviolum minutum Mf 1.05b.01,53041259,52753848,99.46,459,0,21,0,30137,0.06,256794,0.48
Ac_PA_SR9,r2,All_Fish,NA,53041259,52527169,99.04,37686,0.07,23038,0.04,50071,0.09,403295,0.76
Ac_PA_Tet1,r1,Human,NA,69250629,68752889,99.29,9101,0.01,2117,0,54058,0.08,432464,0.62
Ac_PA_Tet1,r1,Ecoli,NA,69250629,69249405,100,0,0,0,0,133,0,1091,0
Ac_PA_Tet1,r1,PhiX,NA,69250629,69250629,100,0,0,0,0,0,0,0,0
Ac_PA_Tet1,r1,Contamnts_Adaptrs,NA,69250629,69250629,100,0,0,0,0,0,0,0,0
Ac_PA_Tet1,r1,Vectors,NA,69250629,69224907,99.97,15,0,0,0,2008,0,23699,0.03
Ac_PA_Tet1,r1,Bacteria_24k,NA,69250629,68855806,99.42,25850,0.04,31689,0.05,27165,0.04,310119,0.45
Ac_PA_Tet1,r1,Protists_1k,NA,69250629,67723358,97.8,64676,0.09,68995,0.1,305357,0.44,1088243,1.57
Ac_PA_Tet1,r1,Viruses,NA,69250629,68947041,99.57,766,0,828,0,36269,0.05,265725,0.38
Ac_PA_Tet1,r1,Fungi_RefSeq_release,NA,69250629,68697344,99.2,13735,0.02,4038,0.01,70851,0.1,464661,0.67
Ac_PA_Tet1,r1,Bird,NA,69250629,68840442,99.41,3800,0.01,438,0,51729,0.07,354220,0.51
Ac_PA_Tet1,r1,Plant,NA,69250629,68896130,99.49,2005,0,276,0,33650,0.05,318568,0.46
Ac_PA_Tet1,r1,Symbiodinium,NA,69250629,68010688,98.21,257,0,22,0,321350,0.46,918312,1.33
Ac_PA_Tet1,r1,GCA_001939145.1,Symbiodinium microadriaticum,69250629,68680806,99.18,285,0,198,0,117205,0.17,452135,0.65
Ac_PA_Tet1,r1,GCA_003297005.1,Symbiodinium sp. clade A Y106,69250629,68182857,98.46,588,0,24,0,471879,0.68,595281,0.86
Ac_PA_Tet1,r1,GCA_003297045.1,Symbiodinium sp. clade C Y103,69250629,68837174,99.4,417,0,31,0,49072,0.07,363935,0.53
Ac_PA_Tet1,r1,GCA_009767595.1,Symbiodinium kawagutii,69250629,68829297,99.39,550,0,44,0,53593,0.08,367145,0.53
Ac_PA_Tet1,r1,GCA_018327485.1,Symbiodinium microadriaticum,69250629,68702723,99.21,516,0,21,0,119028,0.17,428341,0.62
Ac_PA_Tet1,r1,GCA_905221605.1,Symbiodinium natans,69250629,68779940,99.32,382,0,29,0,54611,0.08,415667,0.6
Ac_PA_Tet1,r1,GCA_905221615.1,Symbiodinium sp. CCMP2592,69250629,68552120,98.99,391,0,26,0,201568,0.29,496524,0.72
Ac_PA_Tet1,r1,GCA_905221625.1,Symbiodinium sp. KB8,69250629,68668445,99.16,246,0,14,0,142446,0.21,439478,0.63
Ac_PA_Tet1,r1,GCA_905221635.1,Symbiodinium sp. CCMP2456,69250629,68675305,99.17,389,0,36,0,145007,0.21,429892,0.62
Ac_PA_Tet1,r1,GCA_905231905.1,Symbiodinium pilosum,69250629,68894378,99.48,250,0,18,0,73245,0.11,282738,0.41
Ac_PA_Tet1,r1,GCA_905231915.1,Symbiodinium necroappetens,69250629,68698086,99.21,404,0,20,0,147271,0.21,404848,0.58
Ac_PA_Tet1,r1,GCA_905231925.1,Symbiodinium microadriaticum,69250629,68656876,99.15,242,0,18,0,161597,0.23,431896,0.62
Ac_PA_Tet1,r1,GCA_000507305.1,Breviolum minutum Mf 1.05b.01,69250629,68855155,99.43,631,0,27,0,39855,0.06,354961,0.51
Ac_PA_Tet1,r1,All_Fish,NA,69250629,68531896,98.97,54248,0.08,30556,0.04,70962,0.1,562967,0.81
Ac_PA_Tet1,r2,Human,NA,69250629,68792844,99.35,8519,0.01,2024,0,51032,0.07,396210,0.57
Ac_PA_Tet1,r2,Ecoli,NA,69250629,69249412,100,0,0,0,0,122,0,1095,0
Ac_PA_Tet1,r2,PhiX,NA,69250629,69250629,100,0,0,0,0,0,0,0,0
Ac_PA_Tet1,r2,Contamnts_Adaptrs,NA,69250629,69250629,100,0,0,0,0,0,0,0,0
Ac_PA_Tet1,r2,Vectors,NA,69250629,69231729,99.97,16,0,0,0,1532,0,17352,0.03
Ac_PA_Tet1,r2,Bacteria_24k,NA,69250629,68884968,99.47,25142,0.04,30875,0.04,25330,0.04,284314,0.41
Ac_PA_Tet1,r2,Protists_1k,NA,69250629,67770679,97.86,62591,0.09,67084,0.1,310895,0.45,1039380,1.5
Ac_PA_Tet1,r2,Viruses,NA,69250629,68972517,99.6,833,0,915,0,33496,0.05,242868,0.35
Ac_PA_Tet1,r2,Fungi_RefSeq_release,NA,69250629,68737104,99.25,13160,0.02,3906,0.01,67012,0.1,429447,0.62
Ac_PA_Tet1,r2,Bird,NA,69250629,68875856,99.45,3493,0.01,338,0,47846,0.07,323096,0.47
Ac_PA_Tet1,r2,Plant,NA,69250629,68927761,99.54,1921,0,287,0,31068,0.04,289592,0.42
Ac_PA_Tet1,r2,Symbiodinium,NA,69250629,68049778,98.27,206,0,32,0,325056,0.47,875557,1.26
Ac_PA_Tet1,r2,GCA_001939145.1,Symbiodinium microadriaticum,69250629,68716525,99.23,292,0,168,0,112635,0.16,421009,0.61
Ac_PA_Tet1,r2,GCA_003297005.1,Symbiodinium sp. clade A Y106,69250629,68213300,98.51,552,0,36,0,473232,0.68,563509,0.81
Ac_PA_Tet1,r2,GCA_003297045.1,Symbiodinium sp. clade C Y103,69250629,68867903,99.44,399,0,18,0,46043,0.07,336266,0.49
Ac_PA_Tet1,r2,GCA_009767595.1,Symbiodinium kawagutii,69250629,68860502,99.44,483,0,49,0,50531,0.07,339064,0.49
Ac_PA_Tet1,r2,GCA_018327485.1,Symbiodinium microadriaticum,69250629,68736845,99.26,484,0,20,0,113961,0.16,399319,0.58
Ac_PA_Tet1,r2,GCA_905221605.1,Symbiodinium natans,69250629,68813282,99.37,356,0,35,0,51835,0.07,385121,0.56
Ac_PA_Tet1,r2,GCA_905221615.1,Symbiodinium sp. CCMP2592,69250629,68592456,99.05,406,0,19,0,193580,0.28,464168,0.67
Ac_PA_Tet1,r2,GCA_905221625.1,Symbiodinium sp. KB8,69250629,68703507,99.21,240,0,12,0,137839,0.2,409031,0.59
Ac_PA_Tet1,r2,GCA_905221635.1,Symbiodinium sp. CCMP2456,69250629,68709940,99.22,385,0,23,0,140334,0.2,399947,0.58
Ac_PA_Tet1,r2,GCA_905231905.1,Symbiodinium pilosum,69250629,68918254,99.52,240,0,22,0,70450,0.1,261663,0.38
Ac_PA_Tet1,r2,GCA_905231915.1,Symbiodinium necroappetens,69250629,68730802,99.25,333,0,27,0,141774,0.2,377693,0.55
Ac_PA_Tet1,r2,GCA_905231925.1,Symbiodinium microadriaticum,69250629,68693380,99.2,221,0,21,0,154601,0.22,402406,0.58
Ac_PA_Tet1,r2,GCA_000507305.1,Breviolum minutum Mf 1.05b.01,69250629,68884181,99.48,570,0,24,0,37351,0.05,328503,0.47
Ac_PA_Tet1,r2,All_Fish,NA,69250629,68579060,99.03,50887,0.07,29065,0.04,67000,0.1,524617,0.76
Ac_PA_Tet2,r1,Human,NA,91376770,90748270,99.32,11803,0.01,2797,0,71475,0.08,542425,0.59
Ac_PA_Tet2,r1,Ecoli,NA,91376770,91376636,100,0,0,0,0,15,0,119,0
Ac_PA_Tet2,r1,PhiX,NA,91376770,91376770,100,0,0,0,0,0,0,0,0
Ac_PA_Tet2,r1,Contamnts_Adaptrs,NA,91376770,91376770,100,0,0,0,0,0,0,0,0
Ac_PA_Tet2,r1,Vectors,NA,91376770,91346941,99.97,18,0,2,0,2692,0,27117,0.03
Ac_PA_Tet2,r1,Bacteria_24k,NA,91376770,90951026,99.53,6723,0.01,8308,0.01,33933,0.04,376780,0.41
Ac_PA_Tet2,r1,Protists_1k,NA,91376770,89837415,98.32,84063,0.09,88557,0.1,240012,0.26,1126723,1.23
Ac_PA_Tet2,r1,Viruses,NA,91376770,91000303,99.59,772,0,841,0,43141,0.05,331713,0.36
Ac_PA_Tet2,r1,Fungi_RefSeq_release,NA,91376770,90688155,99.25,16998,0.02,4526,0,90633,0.1,576458,0.63
Ac_PA_Tet2,r1,Bird,NA,91376770,90855529,99.43,4827,0.01,502,0,63622,0.07,452290,0.49
Ac_PA_Tet2,r1,Plant,NA,91376770,90929629,99.51,2622,0,389,0,42005,0.05,402125,0.44
Ac_PA_Tet2,r1,Symbiodinium,NA,91376770,90199704,98.71,318,0,17,0,262059,0.29,914672,1
Ac_PA_Tet2,r1,GCA_001939145.1,Symbiodinium microadriaticum,91376770,90745650,99.31,392,0,156,0,105491,0.12,525081,0.57
Ac_PA_Tet2,r1,GCA_003297005.1,Symbiodinium sp. clade A Y106,91376770,90417156,98.95,625,0,38,0,349739,0.38,609212,0.67
Ac_PA_Tet2,r1,GCA_003297045.1,Symbiodinium sp. clade C Y103,91376770,90862465,99.43,560,0,36,0,59655,0.07,454054,0.5
Ac_PA_Tet2,r1,GCA_009767595.1,Symbiodinium kawagutii,91376770,90853589,99.43,789,0,67,0,65710,0.07,456615,0.5
Ac_PA_Tet2,r1,GCA_018327485.1,Symbiodinium microadriaticum,91376770,90770264,99.33,605,0,26,0,105967,0.12,499908,0.55
Ac_PA_Tet2,r1,GCA_905221605.1,Symbiodinium natans,91376770,90816580,99.39,525,0,34,0,62334,0.07,497297,0.54
Ac_PA_Tet2,r1,GCA_905221615.1,Symbiodinium sp. CCMP2592,91376770,90664515,99.22,545,0,50,0,156156,0.17,555504,0.61
Ac_PA_Tet2,r1,GCA_905221625.1,Symbiodinium sp. KB8,91376770,90726825,99.29,295,0,18,0,133892,0.15,515740,0.56
Ac_PA_Tet2,r1,GCA_905221635.1,Symbiodinium sp. CCMP2456,91376770,90741883,99.3,525,0,34,0,133861,0.15,500467,0.55
Ac_PA_Tet2,r1,GCA_905231905.1,Symbiodinium pilosum,91376770,90948024,99.53,329,0,20,0,88774,0.1,339623,0.37
Ac_PA_Tet2,r1,GCA_905231915.1,Symbiodinium necroappetens,91376770,90767106,99.33,438,0,29,0,138008,0.15,471189,0.52
Ac_PA_Tet2,r1,GCA_905231925.1,Symbiodinium microadriaticum,91376770,90711478,99.27,272,0,18,0,157404,0.17,507598,0.56
Ac_PA_Tet2,r1,GCA_000507305.1,Breviolum minutum Mf 1.05b.01,91376770,90886289,99.47,858,0,47,0,50080,0.05,439496,0.48
Ac_PA_Tet2,r1,All_Fish,NA,91376770,90468072,99.01,68109,0.07,40169,0.04,87401,0.1,713019,0.78
Ac_PA_Tet2,r2,Human,NA,91376770,90780000,99.35,11673,0.01,2694,0,68969,0.08,513434,0.56
Ac_PA_Tet2,r2,Ecoli,NA,91376770,91376641,100,0,0,0,0,8,0,121,0
Ac_PA_Tet2,r2,PhiX,NA,91376770,91376770,100,0,0,0,0,0,0,0,0
Ac_PA_Tet2,r2,Contamnts_Adaptrs,NA,91376770,91376770,100,0,0,0,0,0,0,0,0
Ac_PA_Tet2,r2,Vectors,NA,91376770,91355926,99.98,17,0,0,0,2098,0,18729,0.02
Ac_PA_Tet2,r2,Bacteria_24k,NA,91376770,90974205,99.55,6684,0.01,8427,0.01,32641,0.04,354813,0.39
Ac_PA_Tet2,r2,Protists_1k,NA,91376770,89869789,98.35,83066,0.09,87484,0.1,240124,0.26,1096307,1.2
Ac_PA_Tet2,r2,Viruses,NA,91376770,91024045,99.62,833,0,905,0,40519,0.04,310468,0.34
Ac_PA_Tet2,r2,Fungi_RefSeq_release,NA,91376770,90719418,99.28,16515,0.02,4527,0,88413,0.1,547897,0.6
Ac_PA_Tet2,r2,Bird,NA,91376770,90883858,99.45,4696,0.01,465,0,61443,0.07,426308,0.47
Ac_PA_Tet2,r2,Plant,NA,91376770,90957237,99.55,2508,0,367,0,40162,0.04,376496,0.41
Ac_PA_Tet2,r2,Symbiodinium,NA,91376770,90229760,98.74,302,0,20,0,261730,0.29,884958,0.97
Ac_PA_Tet2,r2,GCA_001939145.1,Symbiodinium microadriaticum,91376770,90773471,99.34,346,0,148,0,103584,0.11,499221,0.55
Ac_PA_Tet2,r2,GCA_003297005.1,Symbiodinium sp. clade A Y106,91376770,90442168,98.98,583,0,36,0,349255,0.38,584728,0.64
Ac_PA_Tet2,r2,GCA_003297045.1,Symbiodinium sp. clade C Y103,91376770,90888126,99.47,517,0,40,0,57616,0.06,430471,0.47
Ac_PA_Tet2,r2,GCA_009767595.1,Symbiodinium kawagutii,91376770,90878922,99.46,687,0,48,0,64298,0.07,432815,0.47
Ac_PA_Tet2,r2,GCA_018327485.1,Symbiodinium microadriaticum,91376770,90797095,99.37,597,0,23,0,103712,0.11,475343,0.52
Ac_PA_Tet2,r2,GCA_905221605.1,Symbiodinium natans,91376770,90844151,99.41,496,0,36,0,60226,0.07,471861,0.52
Ac_PA_Tet2,r2,GCA_905221615.1,Symbiodinium sp. CCMP2592,91376770,90694458,99.25,535,0,47,0,152933,0.17,528797,0.58
Ac_PA_Tet2,r2,GCA_905221625.1,Symbiodinium sp. KB8,91376770,90753537,99.31,268,0,12,0,132707,0.15,490246,0.54
Ac_PA_Tet2,r2,GCA_905221635.1,Symbiodinium sp. CCMP2456,91376770,90768704,99.34,486,0,35,0,131076,0.14,476469,0.52
Ac_PA_Tet2,r2,GCA_905231905.1,Symbiodinium pilosum,91376770,90969130,99.56,307,0,20,0,86255,0.09,321058,0.35
Ac_PA_Tet2,r2,GCA_905231915.1,Symbiodinium necroappetens,91376770,90792816,99.36,467,0,11,0,135657,0.15,447819,0.49
Ac_PA_Tet2,r2,GCA_905231925.1,Symbiodinium microadriaticum,91376770,90739110,99.3,235,0,22,0,154506,0.17,482897,0.53
Ac_PA_Tet2,r2,GCA_000507305.1,Breviolum minutum Mf 1.05b.01,91376770,90911079,99.49,774,0,41,0,48094,0.05,416782,0.46
Ac_PA_Tet2,r2,All_Fish,NA,91376770,90502108,99.05,66517,0.07,39964,0.04,85872,0.09,682309,0.75
Ac_PA_Tet3,r1,Human,NA,63580393,63119309,99.28,8383,0.01,1991,0,52051,0.08,398659,0.63
Ac_PA_Tet3,r1,Ecoli,NA,63580393,63580295,100,0,0,0,0,16,0,82,0
Ac_PA_Tet3,r1,PhiX,NA,63580393,63580393,100,0,0,0,0,0,0,0,0
Ac_PA_Tet3,r1,Contamnts_Adaptrs,NA,63580393,63580393,100,0,0,0,0,0,0,0,0
Ac_PA_Tet3,r1,Vectors,NA,63580393,63551501,99.96,19,0,1,0,1895,0,26977,0.04
Ac_PA_Tet3,r1,Bacteria_24k,NA,63580393,63262123,99.5,5155,0.01,6554,0.01,25610,0.04,280951,0.44
Ac_PA_Tet3,r1,Protists_1k,NA,63580393,61912948,97.39,58412,0.09,65132,0.1,371554,0.58,1172347,1.84
Ac_PA_Tet3,r1,Viruses,NA,63580393,63300401,99.56,770,0,1050,0,31008,0.05,247164,0.39
Ac_PA_Tet3,r1,Fungi_RefSeq_release,NA,63580393,63070270,99.2,12136,0.02,3393,0.01,66633,0.1,427961,0.67
Ac_PA_Tet3,r1,Bird,NA,63580393,63198757,99.4,3487,0.01,372,0,47167,0.07,330610,0.52
Ac_PA_Tet3,r1,Plant,NA,63580393,63249732,99.48,1819,0,268,0,31921,0.05,296653,0.47
Ac_PA_Tet3,r1,Symbiodinium,NA,63580393,62170713,97.78,244,0,13,0,387354,0.61,1022069,1.61
Ac_PA_Tet3,r1,GCA_001939145.1,Symbiodinium microadriaticum,63580393,62995140,99.08,408,0,239,0,136296,0.21,448310,0.71
Ac_PA_Tet3,r1,GCA_003297005.1,Symbiodinium sp. clade A Y106,63580393,62335936,98.05,465,0,27,0,588025,0.92,655940,1.03
Ac_PA_Tet3,r1,GCA_003297045.1,Symbiodinium sp. clade C Y103,63580393,63185488,99.38,419,0,26,0,49666,0.08,344794,0.54
Ac_PA_Tet3,r1,GCA_009767595.1,Symbiodinium kawagutii,63580393,63178367,99.37,546,0,43,0,57012,0.09,344425,0.54
Ac_PA_Tet3,r1,GCA_018327485.1,Symbiodinium microadriaticum,63580393,63018575,99.12,444,0,22,0,136061,0.21,425291,0.67
Ac_PA_Tet3,r1,GCA_905221605.1,Symbiodinium natans,63580393,63114891,99.27,400,0,32,0,59653,0.09,405417,0.64
Ac_PA_Tet3,r1,GCA_905221615.1,Symbiodinium sp. CCMP2592,63580393,62834376,98.83,391,0,34,0,240677,0.38,504915,0.79
Ac_PA_Tet3,r1,GCA_905221625.1,Symbiodinium sp. KB8,63580393,62963943,99.03,195,0,17,0,176605,0.28,439633,0.69
Ac_PA_Tet3,r1,GCA_905221635.1,Symbiodinium sp. CCMP2456,63580393,62974295,99.05,386,0,23,0,172936,0.27,432753,0.68
Ac_PA_Tet3,r1,GCA_905231905.1,Symbiodinium pilosum,63580393,63205760,99.41,242,0,18,0,89970,0.14,284403,0.45
Ac_PA_Tet3,r1,GCA_905231915.1,Symbiodinium necroappetens,63580393,62987427,99.07,340,0,13,0,180607,0.28,412006,0.65
Ac_PA_Tet3,r1,GCA_905231925.1,Symbiodinium microadriaticum,63580393,62952296,99.01,234,0,11,0,194618,0.31,433234,0.68
Ac_PA_Tet3,r1,GCA_000507305.1,Breviolum minutum Mf 1.05b.01,63580393,63200333,99.41,584,0,35,0,39287,0.06,340154,0.53
Ac_PA_Tet3,r1,All_Fish,NA,63580393,62918582,98.96,48843,0.08,28198,0.04,64409,0.1,520361,0.82
Ac_PA_Tet3,r2,Human,NA,63580393,63150139,99.33,8007,0.01,1761,0,50268,0.08,370218,0.58
Ac_PA_Tet3,r2,Ecoli,NA,63580393,63580304,100,0,0,0,0,7,0,82,0
Ac_PA_Tet3,r2,PhiX,NA,63580393,63580393,100,0,0,0,0,0,0,0,0
Ac_PA_Tet3,r2,Contamnts_Adaptrs,NA,63580393,63580393,100,0,0,0,0,0,0,0,0
Ac_PA_Tet3,r2,Vectors,NA,63580393,63560221,99.97,8,0,0,0,1542,0,18622,0.03
Ac_PA_Tet3,r2,Bacteria_24k,NA,63580393,63284725,99.53,5070,0.01,6590,0.01,23931,0.04,260077,0.41
Ac_PA_Tet3,r2,Protists_1k,NA,63580393,61948429,97.44,57438,0.09,63794,0.1,377341,0.59,1133391,1.78
Ac_PA_Tet3,r2,Viruses,NA,63580393,63322283,99.59,827,0,1073,0,29045,0.05,227165,0.36
Ac_PA_Tet3,r2,Fungi_RefSeq_release,NA,63580393,63100842,99.24,11639,0.02,3475,0.01,64128,0.1,400309,0.63
Ac_PA_Tet3,r2,Bird,NA,63580393,63225688,99.44,3294,0.01,331,0,44834,0.07,306246,0.48
Ac_PA_Tet3,r2,Plant,NA,63580393,63275199,99.52,1819,0,265,0,29959,0.05,273151,0.43
Ac_PA_Tet3,r2,Symbiodinium,NA,63580393,62202280,97.83,237,0,5,0,392213,0.62,985658,1.55
Ac_PA_Tet3,r2,GCA_001939145.1,Symbiodinium microadriaticum,63580393,63025404,99.13,402,0,216,0,132412,0.21,421959,0.66
Ac_PA_Tet3,r2,GCA_003297005.1,Symbiodinium sp. clade A Y106,63580393,62361888,98.08,456,0,33,0,589414,0.93,628602,0.99
Ac_PA_Tet3,r2,GCA_003297045.1,Symbiodinium sp. clade C Y103,63580393,63210574,99.42,372,0,27,0,47676,0.07,321744,0.51
Ac_PA_Tet3,r2,GCA_009767595.1,Symbiodinium kawagutii,63580393,63202848,99.4,462,0,33,0,55566,0.09,321484,0.51
Ac_PA_Tet3,r2,GCA_018327485.1,Symbiodinium microadriaticum,63580393,63047991,99.16,438,0,33,0,131512,0.21,400419,0.63
Ac_PA_Tet3,r2,GCA_905221605.1,Symbiodinium natans,63580393,63142502,99.31,397,0,24,0,57384,0.09,380086,0.6
Ac_PA_Tet3,r2,GCA_905221615.1,Symbiodinium sp. CCMP2592,63580393,62868519,98.88,344,0,29,0,234104,0.37,477397,0.75
Ac_PA_Tet3,r2,GCA_905221625.1,Symbiodinium sp. KB8,63580393,62994302,99.08,223,0,8,0,172354,0.27,413506,0.65
Ac_PA_Tet3,r2,GCA_905221635.1,Symbiodinium sp. CCMP2456,63580393,63003909,99.09,410,0,32,0,169027,0.27,407015,0.64
Ac_PA_Tet3,r2,GCA_905231905.1,Symbiodinium pilosum,63580393,63226530,99.44,237,0,14,0,87271,0.14,266341,0.42
Ac_PA_Tet3,r2,GCA_905231915.1,Symbiodinium necroappetens,63580393,63016190,99.11,317,0,17,0,176229,0.28,387640,0.61
Ac_PA_Tet3,r2,GCA_905231925.1,Symbiodinium microadriaticum,63580393,62983694,99.06,236,0,19,0,188962,0.3,407482,0.64
Ac_PA_Tet3,r2,GCA_000507305.1,Breviolum minutum Mf 1.05b.01,63580393,63223967,99.44,540,0,43,0,37684,0.06,318159,0.5
Ac_PA_Tet3,r2,All_Fish,NA,63580393,62952921,99.02,46765,0.07,27045,0.04,61650,0.1,492012,0.77
Ac_PA_Tet4,r1,Human,NA,15904397,15795752,99.32,2123,0.01,455,0,12706,0.08,93361,0.59
Ac_PA_Tet4,r1,Ecoli,NA,15904397,15904318,100,0,0,0,0,9,0,70,0
Ac_PA_Tet4,r1,PhiX,NA,15904397,15904397,100,0,0,0,0,0,0,0,0
Ac_PA_Tet4,r1,Contamnts_Adaptrs,NA,15904397,15904397,100,0,0,0,0,0,0,0,0
Ac_PA_Tet4,r1,Vectors,NA,15904397,15899401,99.97,4,0,0,0,485,0,4507,0.03
Ac_PA_Tet4,r1,Bacteria_24k,NA,15904397,15827413,99.52,2383,0.01,2815,0.02,6203,0.04,65583,0.41
